id_unico,valor_real,prediccion_dummy_regressor,error_dummy_regressor,prediccion_regresion_lineal,error_regresion_lineal,prediccion_random_forest,error_random_forest,prediccion_histgradientboosting,error_histgradientboosting
ASOS_210223953,69.25,59.64462439024389,9.60537560975611,69.72323358352773,0.4732335835277297,70.17738239513491,0.9273823951349129,69.41279364672741,0.16279364672740826
ASOS_210915330,40.5,59.64462439024389,19.14462439024389,42.72902077006661,2.2290207700666116,43.629358154195415,3.1293581541954154,40.54268558114797,0.04268558114797116
ASOS_210915330,40.5,59.64462439024389,19.14462439024389,39.61381751638157,0.8861824836184269,42.2264240978512,1.7264240978512007,40.67332620483776,0.17332620483775685
ASOS_210915330,40.5,59.64462439024389,19.14462439024389,39.39710207192513,1.1028979280748672,42.383409175516626,1.8834091755166256,40.6731376148356,0.17313761483560342
ASOS_210915330,40.5,59.64462439024389,19.14462439024389,42.72902076884328,2.2290207688432773,43.49107187251628,2.9910718725162795,40.54388349590916,0.04388349590915652
ASOS_210915330,40.5,59.64462439024389,19.14462439024389,38.10958987552019,2.390410124479807,42.25887742839434,1.7588774283943422,40.316301183499874,0.18369881650012587
ASOS_210519164,35.5,59.64462439024389,24.14462439024389,36.26421370053782,0.7642137005378231,42.99743070924725,7.497430709247247,38.883808602440936,3.3838086024409364
ASOS_210519164,35.5,59.64462439024389,24.14462439024389,33.14901044685278,2.3509895531472225,41.355250782970764,5.855250782970764,38.050763004562796,2.5507630045627963
ASOS_210519164,35.5,59.64462439024389,24.14462439024389,32.93229500239634,2.5677049976036628,41.35532340698425,5.8553234069842475,38.1786914056161,2.6786914056160995
ASOS_210519164,35.5,59.64462439024389,24.14462439024389,36.26421369931448,0.7642136993144817,42.641962246126305,7.141962246126305,38.86590093333518,3.3659009333351833
ASOS_210519164,35.5,59.64462439024389,24.14462439024389,31.6447828059914,3.855217194008599,41.24117228686626,5.741172286866259,38.25553092892779,2.75553092892779
ASOS_209976219,51.83,59.64462439024389,7.8146243902438925,46.89508566659284,4.934914333407157,52.05936280070732,0.22936280070732096,52.15766928871786,0.32766928871786405
ASOS_209976219,43.5,59.64462439024389,16.14462439024389,43.779882412907796,0.2798824129077957,44.31368899591443,0.8136889959144327,43.40166887011274,0.09833112988725645
ASOS_209976219,43.5,59.64462439024389,16.14462439024389,43.56316696845136,0.06316696845136249,44.44712225446913,0.9471222544691287,43.3809047999535,0.11909520004650176
ASOS_209976219,51.83,59.64462439024389,7.8146243902438925,46.8950856653695,4.9349143346304984,51.95483133158801,0.12483133158801252,52.17195752939897,0.34195752939897517
ASOS_209976219,31.0,59.64462439024389,28.64462439024389,42.27565477204641,11.275654772046408,34.18437205953269,3.1843720595326914,30.650920667905844,0.3490793320941563
ASOS_210899885,46.83,59.64462439024389,12.814624390243893,41.3106867189356,5.519313281064399,48.75697737456392,1.9269773745639185,47.57009228340443,0.7400922834044295
ASOS_210899885,38.5,59.64462439024389,21.14462439024389,38.19548346525056,0.30451653474943896,41.45976518177446,2.9597651817744577,38.51643369331997,0.0164336933199678
ASOS_210899885,38.5,59.64462439024389,21.14462439024389,37.97876802079412,0.5212319792058793,41.46716171747057,2.9671617174705673,38.632380720422866,0.13238072042286575
ASOS_210899885,46.83,59.64462439024389,12.814624390243893,41.310686717712265,5.519313282287733,48.337175457899576,1.507175457899578,47.57129019816561,0.7412901981656148
ASOS_210899885,26.0,59.64462439024389,33.64462439024389,36.691255824389174,10.691255824389174,33.57451616071675,7.5745161607167475,26.10407546165458,0.10407546165458115
ASOS_209614505,45.5,59.64462439024389,14.14462439024389,51.394863474563195,5.894863474563195,49.4198313369641,3.9198313369641014,46.36074856976073,0.8607485697607302
ASOS_209614505,45.5,59.64462439024389,14.14462439024389,48.27966022087816,2.7796602208781565,48.10745678726367,2.607456787263672,46.186995306947765,0.6869953069477646
